,Review_Rating,ABV,Name,Style
923572,2.0,4.6,Corona Extra,American Adjunct Lager
999032,4.0,9.2,Trader Joe's 2010 Vintage Ale,Belgian Strong Dark Ale
366468,2.0,7.5,Cerezo,Fruit / Vegetable Beer
841448,3.0,5.5,Full Sail Amber,American Amber / Red Ale
642179,4.5,10.3,Maharaja,American Double / Imperial IPA
1040654,2.5,5.6,Ruth,American Pale Ale (APA)
1325581,4.0,5.2,Wachusett Octoberfest Ale,American Amber / Red Ale
1224522,5.0,3.5,Grisette Fruits Des Bois / Bosvruchten,Fruit / Vegetable Beer
902238,2.5,6.0,Westoek,Tripel
1189780,3.5,7.0,ApriHop,American IPA
494642,4.0,11.0,Imperial Stout,Russian Imperial Stout
1172190,5.0,6.0,60 Minute IPA,American IPA
324083,4.0,4.74,Pabst Blue Ribbon (PBR),American Adjunct Lager
201359,3.5,5.2,Fat Tire Amber Ale,American Amber / Red Ale
1555000,4.0,8.5,Hop Wallop,American Double / Imperial IPA
1543648,4.0,6.7,HopDevil Ale,American IPA
288563,3.5,10.3,Samuel Adams Imperial White,Witbier
1028728,5.0,10.0,10th Anniversary Double India Pale Ale,American Double / Imperial IPA
1247851,4.0,5.0,Joe Coffee Porter,American Porter
242933,4.0,8.0,Augustijn Ale,Tripel
61353,3.5,10.0,Provisions Series: Premiére,Belgian Strong Pale Ale
1559898,3.0,4.1,Blackberry Beauty,Fruit / Vegetable Beer
1455644,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
289220,3.5,9.2,Samuel Adams Imperial Stout,Russian Imperial Stout
717052,4.0,5.6,Highland Kashmir IPA,American IPA
23397,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
627401,4.5,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
995961,4.0,10.0,Outblack,Belgian Strong Dark Ale
447117,4.0,8.7,Unplugged Imperial Saison,Saison / Farmhouse Ale
1299903,4.0,5.9,Michelob Rye P.A.,American IPA
950889,4.5,10.0,The Oracle,American Double / Imperial IPA
1091261,3.5,6.6,Saint Arnold Elissa IPA,American IPA
132713,4.0,6.0,Shark Bite Red Ale,American Amber / Red Ale
1426876,4.5,6.75,Hop Fusion,American IPA
363051,4.5,5.0,Molson Canadian Lager,American Adjunct Lager
963523,4.0,7.7,Fyra Flammor,American IPA
561700,4.5,6.2,Saison,Saison / Farmhouse Ale
37741,3.0,6.0,Smoke (Smoked Porter),American Porter
332512,1.5,5.0,Jasmine Pale Ale,American Pale Ale (APA)
2862,4.0,10.0,Hop Dam Triple IPA,American Double / Imperial IPA
1120566,4.0,5.4,Smuttynose Shoals Pale Ale,American Pale Ale (APA)
629180,3.5,11.0,He'Brew Jewbelation 11,American Strong Ale
1120561,4.0,5.4,Smuttynose Shoals Pale Ale,American Pale Ale (APA)
1455601,4.5,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
418460,4.0,9.0,Great Lakes Blackout Stout,Russian Imperial Stout
928372,4.5,5.8,Bell's Amber Ale,American Amber / Red Ale
1259177,4.0,5.5,Ruedrich's Red Seal Ale,American Amber / Red Ale
496796,4.0,9.5,XS Imperial India Pale Ale,American Double / Imperial IPA
180744,4.5,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
1484617,3.5,5.2,Black Dog Ale,American Amber / Red Ale
110635,3.0,6.8,American IPA,American IPA
857866,3.5,6.8,Amarillo Single Hop IPA,American IPA
1259892,4.0,7.6,Pranqster,Belgian Strong Pale Ale
359552,3.5,8.5,White Birch Indulgence Ale,American Strong Ale
957715,4.5,7.0,Hop Ottin' IPA,American IPA
378771,5.0,8.0,Heady Topper,American Double / Imperial IPA
1102142,4.0,10.0,Oak Aged Imperial Stout,American Double / Imperial Stout
1053715,1.0,7.5,Petrus Gouden Tripel,Tripel
1115488,3.5,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
1061379,2.5,9.0,Ass Kisser Double IPA,American Double / Imperial IPA
262205,4.5,8.8,Gandhi-Bot Double IPA,American Double / Imperial IPA
1368394,3.5,8.8,Cappuccino Stout,American Double / Imperial Stout
260715,4.5,4.5,Taj Mahal Premium Lager,American Adjunct Lager
1554556,4.5,8.5,Hop Wallop,American Double / Imperial IPA
709249,3.5,7.5,Dark Horse Reserve Special Black Bier Ale,American Strong Ale
17703,4.0,12.0,Founders Devil Dancer,American Double / Imperial IPA
227779,4.0,10.0,Hercules Double IPA,American Double / Imperial IPA
406886,5.0,6.0,Tröegs Hopback Amber Ale,American Amber / Red Ale
489197,3.5,10.0,Imperial Chocolate Stout (Ezo Beer),Russian Imperial Stout
243024,4.0,8.0,Augustijn Ale,Tripel
82628,4.0,8.2,Ghidorah Double IPA - Beer Camp #29,American Double / Imperial IPA
226557,4.5,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
895130,3.5,8.66,Stone 06.06.06 Vertical Epic Ale,Belgian Strong Dark Ale
376768,4.5,9.0,Trois Pistoles,Belgian Strong Dark Ale
759535,3.5,5.0,Drop Top Amber,American Amber / Red Ale
1144053,4.5,9.0,Salvation,Belgian Strong Dark Ale
297108,3.5,5.8,Samuel Adams Holiday Porter,American Porter
134179,5.0,10.0,Hop 15,American Double / Imperial IPA
366529,3.5,5.5,Éphémère (Apple),Fruit / Vegetable Beer
1482636,4.0,8.0,Seven (#7),Saison / Farmhouse Ale
870539,4.0,9.5,Stone 10.10.10 Vertical Epic Ale,Belgian Strong Pale Ale
891218,4.5,10.5,Double Bastard Ale,American Strong Ale
876205,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
1329094,4.5,7.0,Broo Doo,American IPA
1266065,4.0,7.9,Le Merle,Saison / Farmhouse Ale
546452,3.5,7.2,Schlafly American IPA,American IPA
422500,4.5,5.8,Great Lakes Edmund Fitzgerald Porter,American Porter
933136,4.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
100413,4.0,9.2,Keyte Dobbel Tripel,Belgian Strong Dark Ale
1411228,2.5,10.0,Courage Russian Imperial Stout,Russian Imperial Stout
993830,4.5,26.0,Black Damnation V - Double Black,American Double / Imperial Stout
753918,3.0,10.8,Vortex I,American Strong Ale
241075,4.0,10.5,Gulden Draak (Dark Triple),Belgian Strong Dark Ale
122912,3.5,5.4,Sweetwater 420 Extra Pale Ale,American Pale Ale (APA)
942239,5.0,10.5,Bell's Expedition Stout,Russian Imperial Stout
870892,4.5,4.4,Stone Levitation Ale,American Amber / Red Ale
412629,4.0,6.2,Great Lakes Grassroots Ale,Saison / Farmhouse Ale
870001,4.0,7.2,Arrogant Bastard Ale,American Strong Ale
198699,4.0,8.5,Lips Of Faith - Kick,Fruit / Vegetable Beer
372157,4.0,9.0,La Fin Du Monde,Tripel
1223318,4.5,9.0,Allagash Tripel Ale,Tripel
649389,3.0,16.8,Mephistopheles' Stout,American Double / Imperial Stout
525988,4.0,6.0,Cuvee-Brut,Fruit / Vegetable Beer
553414,3.5,7.5,Summit Imperial Pumpkin Porter,American Porter
1537185,1.5,8.0,Kasteel Rouge,Fruit / Vegetable Beer
185742,4.0,5.25,Hyland Amber Ale,American Amber / Red Ale
700606,3.0,10.0,Decadent Imperial IPA,American Double / Imperial IPA
600061,4.0,6.5,Sofie,Saison / Farmhouse Ale
1583221,4.0,8.5,Corsendonk Christmas Ale,Belgian Strong Dark Ale
932144,4.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
85926,4.0,6.8,Sierra Nevada Celebration Ale,American IPA
1076396,2.0,4.5,Himalayan Blue,American Adjunct Lager
444640,3.5,9.4,Black Saddle,Russian Imperial Stout
377609,5.0,9.0,Trois Pistoles,Belgian Strong Dark Ale
14179,2.0,5.7,Bombay Grab IPA,American IPA
932650,4.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
1456275,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
765963,4.5,6.5,Red Racer IPA,American IPA
223052,4.0,9.5,Yeti Imperial Stout,Russian Imperial Stout
365409,4.5,10.5,La Terrible,Belgian Strong Dark Ale
927353,1.0,7.5,Bell's Java Stout,American Double / Imperial Stout
777660,5.0,7.5,Wet,American IPA
1222449,4.5,7.5,Allagash Black,Belgian Strong Dark Ale
1344599,3.5,10.0,De Dolle Dulle Teve (Mad Bitch),Tripel
757286,4.5,9.5,Boerinneken,Belgian Strong Pale Ale
701645,3.5,5.15,Pinstripe Red Ale,American Amber / Red Ale
707994,4.5,12.0,Plead The 5th Imperial Stout,Russian Imperial Stout
976809,4.0,8.4,Odyssey Imperial IPA,American Double / Imperial IPA
1357211,4.5,6.75,Censored,American Amber / Red Ale
1386375,4.5,21.92,Colossus,American Strong Ale
164402,4.5,8.1,Big Bear Black Stout,American Double / Imperial Stout
1125687,5.0,5.0,Miller High Life,American Adjunct Lager
92706,3.5,7.2,Sierra Nevada Torpedo Extra IPA,American IPA
92514,5.0,7.2,Sierra Nevada Torpedo Extra IPA,American IPA
704845,2.5,5.2,Bar Harbor Blueberry Ale,Fruit / Vegetable Beer
253600,4.0,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
318005,4.0,8.0,Third Voyage Double IPA,American Double / Imperial IPA
447024,4.0,8.7,Unplugged Imperial Saison,Saison / Farmhouse Ale
1077885,4.0,6.5,Wolaver's India Pale Ale,American IPA
868039,4.5,7.2,Arrogant Bastard Ale,American Strong Ale
1310126,4.0,5.0,Budweiser,American Adjunct Lager
431551,3.5,9.25,Shipwrecked,American Double / Imperial IPA
21860,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1161338,4.0,6.8,Saison Du BUFF,Saison / Farmhouse Ale
856034,4.0,10.9,Beer Geek Brunch Weasel,American Double / Imperial Stout
342544,5.0,7.5,Trappistes Rochefort 6,Belgian Strong Dark Ale
869416,4.0,7.2,Arrogant Bastard Ale,American Strong Ale
1028888,3.5,5.2,Middle Ages Pale Ale,American Pale Ale (APA)
646849,4.0,6.5,India Pale Ale (IPA),American IPA
60045,4.5,5.7,Orchard White,Witbier
1218518,4.5,5.2,Allagash White,Witbier
447431,4.0,5.5,Unplugged Enigma,Fruit / Vegetable Beer
1364758,4.5,8.0,Hop Stoopid,American Double / Imperial IPA
1071923,4.0,4.7,Vanilla Porter,American Porter
693832,3.5,8.4,Pauwel Kwak,Belgian Strong Pale Ale
885571,1.5,10.5,Stone Belgo Anise Imperial Russian Stout,Russian Imperial Stout
932776,4.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
928195,5.0,5.8,Bell's Amber Ale,American Amber / Red Ale
58853,5.0,18.2,Black Tuesday,American Double / Imperial Stout
1483158,3.0,6.5,Celebration! (Hiphiphooray),American Pale Ale (APA)
268149,4.0,8.5,Kerberos Tripel,Tripel
650425,4.0,8.72,Collaboration Not Litigation Ale,Belgian Strong Dark Ale
876482,4.5,9.4,Stone 11.11.11 Vertical Epic Ale,Belgian Strong Pale Ale
206142,4.0,6.0,Mighty Arrow Pale Ale,American Pale Ale (APA)
1377283,3.0,10.0,Oil Of Aphrodite - Chocolate Cherry,American Double / Imperial Stout
1043425,3.0,6.8,Basement Batch,American Pale Ale (APA)
730540,3.0,4.8,Purist Pale Ale,American Pale Ale (APA)
722551,4.0,8.5,Oh Brother!,Tripel
157519,3.0,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
672068,4.5,6.0,Hop  Stash,American IPA
172651,4.0,4.7,Red Stripe Jamaican Lager,American Adjunct Lager
348888,3.0,5.0,Coors Extra Gold,American Adjunct Lager
633882,4.0,10.5,Mayflower Imperial Stout,Russian Imperial Stout
547239,4.0,3.9,Schlafly Raspberry Hefeweizen,Fruit / Vegetable Beer
860667,4.5,6.7,Zack Morgan's Pale Ale,American IPA
1321324,4.5,5.6,Anchor Porter,American Porter
1252164,4.0,8.0,Cannonball Double IPA,American Double / Imperial IPA
697426,4.5,4.85,Hazed & Infused,American Pale Ale (APA)
123164,4.5,5.4,Sweetwater 420 Extra Pale Ale,American Pale Ale (APA)
1445998,4.0,6.8,Inversion IPA,American IPA
1418430,5.0,5.0,B.P.A.,American Pale Ale (APA)
168925,4.5,7.0,Racer 5 India Pale Ale,American IPA
715118,3.5,10.2,Highland Imperial Kashmir IPA,American Double / Imperial IPA
1282504,3.5,6.0,Hopivore,American Pale Ale (APA)
1080857,3.5,10.6,Otter Creek Russian Imperial Stout,Russian Imperial Stout
165069,4.5,8.1,Big Bear Black Stout,American Double / Imperial Stout
79277,3.0,7.5,Hopstar IPA - Beer Camp #17,American IPA
1542166,4.0,9.5,Golden Monkey,Tripel
1456189,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
1366471,3.5,6.2,Lagunitas IPA,American IPA
1075028,4.0,4.8,Bristlecone Brown Porter,American Porter
1328846,4.5,7.0,Broo Doo,American IPA
1419967,3.5,8.0,Fantôme Strange Ghost,Saison / Farmhouse Ale
756468,4.5,8.5,De Proef Signature Les Deux Brasseurs Ale (w/Jason Perkins),Belgian Strong Pale Ale
599714,4.5,6.5,Sofie,Saison / Farmhouse Ale
381734,3.5,8.5,Moylander Double IPA,American Double / Imperial IPA
660810,4.5,8.0,Pure Hoppiness,American Double / Imperial IPA
327068,3.0,5.93,McSorley's Ale,American Pale Ale (APA)
454319,4.0,10.0,Unplugged Triple,Tripel
1427072,3.5,6.9,420 India Pale Ale,American IPA
465600,2.0,11.8,Tiny,American Double / Imperial Stout
871638,5.0,4.4,Stone Levitation Ale,American Amber / Red Ale
708169,3.5,12.0,Plead The 5th Imperial Stout,Russian Imperial Stout
1139841,2.5,4.8,Little White Lie,Witbier
296217,3.5,5.0,LongShot Cranberry Wit,Witbier
1190945,4.5,7.0,ApriHop,American IPA
425946,4.0,11.0,Hannah's Cherry Imperial Stout,Russian Imperial Stout
1585914,3.5,8.75,Drake's Drakonic Imperial Stout,Russian Imperial Stout
799579,4.0,11.0,Serpent's Stout,American Double / Imperial Stout
69158,2.0,5.0,Castle Lager,American Adjunct Lager
181697,4.5,7.25,AleSmith IPA,American IPA
1561723,4.5,8.0,Lost Continent Double IPA,American Double / Imperial IPA
437730,4.5,6.3,John Brown Pale Ale,American Pale Ale (APA)
779360,4.5,9.0,Abrasive Ale,American Double / Imperial IPA
33866,4.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
876832,4.5,6.9,Stone IPA (India Pale Ale),American IPA
252359,4.0,6.5,Corne Du Diable,American IPA
1088560,5.0,8.0,White Knuckle Double IPA,American Double / Imperial IPA
241031,4.5,10.5,Gulden Draak (Dark Triple),Belgian Strong Dark Ale
1395367,3.5,5.8,Hopalicious,American Pale Ale (APA)
670648,4.0,8.5,Alphalpha,American Double / Imperial IPA
1536037,4.5,9.0,Gouden Carolus Tripel,Tripel
1385732,4.0,9.0,Triple,Tripel
449239,4.0,9.0,Unplugged Imperial IPA,American Double / Imperial IPA
236239,5.0,7.4,Saison Deluxe,Saison / Farmhouse Ale
1520282,4.5,9.0,Brooklyn Local 1,Belgian Strong Pale Ale
368412,4.0,9.0,Don de Dieu,Belgian Strong Pale Ale
1138778,4.5,6.1,Blind Pig IPA,American IPA
157294,4.0,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
1263300,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
422605,4.5,5.8,Great Lakes Edmund Fitzgerald Porter,American Porter
313240,4.0,4.94,Samuel Adams Boston Ale (Stock Ale),American Pale Ale (APA)
412656,3.5,6.2,Great Lakes Grassroots Ale,Saison / Farmhouse Ale
1025223,4.0,5.5,Mill Street Coffee Porter,American Porter
406753,4.0,6.0,Tröegs Hopback Amber Ale,American Amber / Red Ale
1555144,4.5,8.5,Hop Wallop,American Double / Imperial IPA
571026,4.0,9.0,Noel De Calabaza,Belgian Strong Dark Ale
741013,5.0,6.5,Jamaica Red Ale,American Amber / Red Ale
254130,3.0,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
155631,4.5,11.0,Choklat,American Double / Imperial Stout
351285,4.5,5.0,Coors,American Adjunct Lager
1583546,4.5,8.5,Corsendonk Christmas Ale,Belgian Strong Dark Ale
290047,4.0,5.8,Latitude 48 Deconstructed IPA - Zeus,American IPA
914451,3.0,9.0,Tripel Sec,Tripel
958608,3.5,7.0,Hop Ottin' IPA,American IPA
262586,3.0,6.2,Sea Hag IPA,American IPA
89157,4.5,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
929493,3.5,9.0,Bell's Sparkling Ale,Tripel
758739,4.5,5.0,Cottrell Old Yankee Ale,American Pale Ale (APA)
707819,4.0,12.0,Plead The 5th Imperial Stout,Russian Imperial Stout
1333899,4.0,11.0,Apocalypse Cow,American Double / Imperial IPA
721398,4.5,8.1,Heavier Handed IPA,American Double / Imperial IPA
48180,4.0,6.8,7 Threads Symposium Ale,American Porter
1172173,3.5,6.0,60 Minute IPA,American IPA
1583090,3.0,5.3,Alaskan White,Witbier
1375054,2.0,4.5,Ma-Pale Pale Ale,American Pale Ale (APA)
658808,4.0,6.8,Snapperhead IPA,American IPA
499022,3.5,10.5,Anniversary Charlie,American Strong Ale
1548847,5.0,9.1,Storm King Stout,Russian Imperial Stout
108845,3.0,5.0,Ring Berry Ale,Fruit / Vegetable Beer
24296,4.5,9.2,Founders Blushing Monk,Belgian Strong Pale Ale
1497912,3.0,6.7,Thunderhead IPA,American IPA
202373,4.5,5.2,Fat Tire Amber Ale,American Amber / Red Ale
1584243,3.5,7.5,Corsendonk Agnus / Abbey Pale Ale,Tripel
1078569,3.5,4.4,Otter Creek Stovepipe Porter,American Porter
1178336,3.5,8.0,Raison D'etre,Belgian Strong Dark Ale
976723,3.5,5.1,Phoenix Pale Ale,American Pale Ale (APA)
1532656,4.0,8.5,Extra Brune,Belgian Strong Dark Ale
1040483,2.5,5.6,Ruth,American Pale Ale (APA)
18321,4.0,6.5,Founders Cerise,Fruit / Vegetable Beer
372338,4.5,9.0,La Fin Du Monde,Tripel
734373,4.0,10.13,Olde Rabbit's Foot Bourbon Barrel-Aged Imperial Stout (2009),American Double / Imperial Stout
1361243,2.5,9.0,Hairy Eyeball Ale,American Strong Ale
615856,4.5,7.0,Sculpin India Pale Ale,American IPA
746348,4.5,41.0,Sink The Bismarck!,American Double / Imperial IPA
151238,4.0,11.0,Cuvee Series One (Oak Aged Series),American Strong Ale
1249574,3.0,4.8,Burning Bird Pale Ale,American Pale Ale (APA)
13898,5.0,10.0,Mathias Imperial IPA,American Double / Imperial IPA
388242,4.0,5.0,Pale Ale,American Pale Ale (APA)
882429,3.5,9.5,Stone 13th Anniversary Ale,American Strong Ale
1221068,4.5,11.0,Allagash Curieux (Bourbon Barrel-Aged Tripel),Tripel
1457514,4.0,10.5,Ten FIDY,Russian Imperial Stout
1547464,4.0,9.1,Storm King Stout,Russian Imperial Stout
402877,4.5,11.0,Tröegs Mad Elf,Belgian Strong Dark Ale
1258020,4.0,5.0,ACME California Pale Ale,American Pale Ale (APA)
1166104,4.5,10.0,Burton Baton,American Double / Imperial IPA
153475,4.0,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
1555741,4.5,8.5,Hop Wallop,American Double / Imperial IPA
188733,4.0,4.5,Green Flash Summer Saison,Saison / Farmhouse Ale
1439775,4.5,11.0,The Abyss,American Double / Imperial Stout
1208382,4.0,8.0,Heavy Seas - Siren Noire Imperial Chocolate Stout,American Double / Imperial Stout
415241,4.0,9.5,Great Lakes Barrel-Aged Blackout Stout,Russian Imperial Stout
135023,4.5,12.0,Older Viscosity,American Double / Imperial Stout
1496316,3.0,5.1,Audacious Apricot Ale,Fruit / Vegetable Beer
1222357,3.5,7.5,Allagash Black,Belgian Strong Dark Ale
849396,3.5,6.1,Mission St. India Pale Ale,American IPA
1157372,4.0,5.0,Zagorka Special,American Adjunct Lager
1163268,3.5,10.0,Robert Johnson's Hellhound On My Ale,American Double / Imperial IPA
157290,4.0,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
1551148,4.5,5.1,Headwaters Pale Ale,American Pale Ale (APA)
373766,4.0,8.0,Maudite,Belgian Strong Dark Ale
1544752,4.5,6.7,HopDevil Ale,American IPA
476225,4.0,7.9,Hoppy Holidays,American Strong Ale
1018307,3.5,7.5,Holiday Booster (2009-),Belgian Strong Dark Ale
92098,4.0,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
758727,4.5,5.0,Cottrell Old Yankee Ale,American Pale Ale (APA)
741023,4.0,6.5,Jamaica Red Ale,American Amber / Red Ale
1227648,3.5,5.2,Sea Dog Amber Ale,American Amber / Red Ale
660618,4.5,8.0,Pure Hoppiness,American Double / Imperial IPA
537196,2.5,7.3,Terrapin Indiana Krunkles,American IPA
1134811,5.0,8.0,Pliny The Elder,American Double / Imperial IPA
928401,3.5,5.8,Bell's Amber Ale,American Amber / Red Ale
29927,4.5,9.4,Founders Double Trouble,American Double / Imperial IPA
806520,4.0,9.3,Blackbeerd Imperial Stout,Russian Imperial Stout
462826,3.5,9.5,Double Daddy Imperial India Pale Ale,American Double / Imperial IPA
1102252,4.0,9.0,Chainsaw Ale,American Strong Ale
841838,4.5,6.2,Swan Song Saison,Saison / Farmhouse Ale
970289,3.5,8.5,Duvel,Belgian Strong Pale Ale
1534824,4.5,11.0,Cuvée Van De Keizer Blauw (Blue),Belgian Strong Dark Ale
1073235,3.0,9.2,471 IPA,American Double / Imperial IPA
644323,4.0,11.03,The Czar,Russian Imperial Stout
404554,4.5,6.7,Scratch Beer 14 - 2008,Saison / Farmhouse Ale
22774,4.5,8.3,Founders Breakfast Stout,American Double / Imperial Stout
262124,3.0,8.8,Gandhi-Bot Double IPA,American Double / Imperial IPA
1455238,4.0,10.0,GUBNA Imperial IPA,American Double / Imperial IPA
1419421,4.0,8.0,Fantôme Saison D'Erezée - Été,Saison / Farmhouse Ale
1058247,4.0,8.0,Eye of the Hawk,American Strong Ale
73306,4.0,5.9,Sierra Nevada Anniversary Ale (2007-2009),American IPA
951538,3.5,4.5,Blanche De Namur,Witbier
1073365,4.0,9.2,471 IPA,American Double / Imperial IPA
805779,4.0,7.7,HopArt IPA,American IPA
747478,4.5,6.0,Punk IPA,American IPA
617916,4.0,10.0,Harpoon Leviathan - Imperial IPA,American Double / Imperial IPA
1447291,3.5,5.2,Green Lakes Organic Ale,American Amber / Red Ale
1564352,4.0,8.5,Judas,Belgian Strong Pale Ale
603655,4.5,6.5,Thomas Hooker Hop Meadow IPA,American IPA
225654,4.0,9.3,Tripel,Tripel
747956,2.0,10.0,BrewDog Paradox Speyside (Batch 010) - Smokehead,American Double / Imperial Stout
363047,2.5,5.0,Molson Canadian Lager,American Adjunct Lager
1359673,3.0,7.83,Wilco Tango Foxtrot,American Strong Ale
1018630,3.5,8.6,BarrelHouse Boss Cox Double Dark IPA,American IPA
1360306,3.5,8.2,Maximus,American Double / Imperial IPA
257614,1.0,9.0,Vapeur Cochonne,Belgian Strong Dark Ale
1225103,4.5,9.5,Imperial Eclipse Stout - Elijah Craig (12 Year),American Double / Imperial Stout
1295440,3.0,7.0,Freedom Of '78,American IPA
670181,3.5,4.9,Apricot Wheat,Fruit / Vegetable Beer
1077667,3.5,4.8,Otter Creek Oktoberfest,American Amber / Red Ale
100775,4.0,5.6,Super Bock,American Adjunct Lager
903111,4.0,6.0,Northwest Pale Ale,American Pale Ale (APA)
353077,4.0,5.4,Blue Moon Belgian White,Witbier
841750,4.0,7.5,IPA,American IPA
1229952,4.5,5.2,John's Generations White Ale,Witbier
290109,4.0,5.8,Latitude 48 Deconstructed IPA - Zeus,American IPA
877601,4.5,6.9,Stone IPA (India Pale Ale),American IPA
1039772,4.5,10.0,Fred,American Strong Ale
375235,4.5,8.0,Maudite,Belgian Strong Dark Ale
1510702,4.0,9.5,Brewer's Reserve Bourbon Barrel Stout,American Double / Imperial Stout
949104,5.0,5.2,Bell's Pale Ale,American Pale Ale (APA)
380898,4.5,9.2,Hopsickle Imperial India Pale Ale,American Double / Imperial IPA
778373,4.0,6.7,CynicAle,Saison / Farmhouse Ale
875106,3.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
376648,4.5,9.0,Trois Pistoles,Belgian Strong Dark Ale
629219,3.5,11.0,He'Brew Jewbelation 11,American Strong Ale
943263,4.0,10.5,Bell's Expedition Stout,Russian Imperial Stout
149678,3.5,11.0,Oak Aged Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
422192,4.0,5.8,Great Lakes Edmund Fitzgerald Porter,American Porter
1313978,5.0,4.5,Wetlands Witbier,Witbier
1398868,3.5,7.0,Pecan Pie Porter,American Porter
661487,4.5,11.0,Exponential Hoppiness,American Double / Imperial IPA
1198328,5.0,5.4,Short's Pandemonium Pale Ale,American Pale Ale (APA)
1165996,4.5,10.0,Burton Baton,American Double / Imperial IPA
202248,3.5,5.2,Fat Tire Amber Ale,American Amber / Red Ale
444554,3.0,4.8,Belikin,American Adjunct Lager
599861,4.0,6.5,Sofie,Saison / Farmhouse Ale
546347,5.0,7.2,Schlafly American IPA,American IPA
819204,3.5,4.7,Saranac Pale Pale Ale,American Pale Ale (APA)
337510,3.0,5.4,Sunset Amber Ale,American Amber / Red Ale
224481,4.0,10.0,15th Anniversary Wood Aged,American Double / Imperial IPA
275988,4.0,4.9,Hoegaarden Original White Ale,Witbier
184140,4.0,10.0,AleSmith Grand Cru Ale,Belgian Strong Dark Ale
495748,4.5,6.0,Santa's Private Reserve Ale,American Amber / Red Ale
1366538,4.0,6.2,Lagunitas IPA,American IPA
1356878,4.0,6.75,Censored,American Amber / Red Ale
743948,3.5,6.5,Saison,Saison / Farmhouse Ale
855773,3.0,13.1,Black Hole,Russian Imperial Stout
423695,3.5,7.5,Hitachino Nest Espresso Stout,American Double / Imperial Stout
90599,4.0,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
327223,4.0,6.7,Old Elephant Foot IPA,American IPA
85776,5.0,6.8,Sierra Nevada Celebration Ale,American IPA
206201,4.0,6.0,Mighty Arrow Pale Ale,American Pale Ale (APA)
190044,3.5,7.3,Green Flash West Coast I.P.A.,American IPA
408700,4.0,7.5,Tröegs Perpetual IPA,American IPA
229267,5.0,12.2,Barrel Aged Yeti,Russian Imperial Stout
1259955,4.0,7.6,Pranqster,Belgian Strong Pale Ale
456687,4.0,7.1,Hedonism Ale,American Amber / Red Ale
228483,3.5,10.0,Hercules Double IPA,American Double / Imperial IPA
592244,4.5,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
590973,3.5,9.8,Russian Imperial Stout,Russian Imperial Stout
922693,3.5,4.8,Pacífico,American Adjunct Lager
1126172,3.5,5.0,Miller High Life,American Adjunct Lager
1062081,3.5,4.6,Tooheys New,American Adjunct Lager
993963,4.5,13.0,Cuvee Delphine,Russian Imperial Stout
353138,4.0,5.4,Blue Moon Belgian White,Witbier
1504924,4.0,8.0,St. Bernardus Tripel,Tripel
107950,4.0,8.0,Rule Of Thirds (Import Series Vol. 4),Tripel
701529,3.5,6.8,Modus Hoperandi,American IPA
17764,3.5,12.0,Founders Devil Dancer,American Double / Imperial IPA
964477,1.5,5.6,Hophead India Pale Ale,American IPA
21881,5.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1573264,4.0,5.0,Dentergems Witbier,Witbier
1424390,4.0,7.8,TREAT (Imperial Chocolate Pumpkin Porter),American Porter
1209268,4.0,7.25,Heavy Seas - Loose Cannon (Hop3 Ale),American IPA
513108,4.0,9.9,To The 9's,American Double / Imperial IPA
1484349,2.0,5.1,Honey Raspberry Ale,Fruit / Vegetable Beer
1028821,4.5,10.0,10th Anniversary Double India Pale Ale,American Double / Imperial IPA
969251,4.5,8.5,Duvel,Belgian Strong Pale Ale
707858,4.0,12.0,Plead The 5th Imperial Stout,Russian Imperial Stout
