,Review_Rating,ABV,Name,Style
1809,4.0,11.03,The Czar,Russian Imperial Stout
1263,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
2080,5.0,7.0,Supplication,American Wild Ale
1704,4.0,9.5,North Bridge Extreme,American Double / Imperial IPA
23,4.5,10.0,Stone 10th Anniversary IPA,American Double / Imperial IPA
1410,4.0,8.5,Best Of Beer Camp: Double IPA - Beer Camp #29,American Double / Imperial IPA
3327,4.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
1765,3.5,9.1,Storm King Stout,Russian Imperial Stout
534,3.0,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
3581,4.5,11.0,Imperial Stout,Russian Imperial Stout
130,4.5,9.4,Founders Double Trouble,American Double / Imperial IPA
3663,4.0,16.8,Mephistopheles' Stout,American Double / Imperial Stout
4652,4.5,10.3,Maharaja,American Double / Imperial IPA
4228,3.5,8.5,Jefferson's Reserve Bourbon Barrel Stout,American Double / Imperial Stout
2511,5.0,8.0,Pliny The Elder,American Double / Imperial IPA
1842,4.5,10.8,Terrapin Hopzilla,American Double / Imperial IPA
4923,5.0,8.0,Heady Topper,American Double / Imperial IPA
3762,4.5,8.5,Moylander Double IPA,American Double / Imperial IPA
4319,4.5,6.7,Juliet,American Wild Ale
4302,4.5,12.0,V-Twelve,Quadrupel (Quad)
2765,4.0,9.6,LongShot Double IPA,American Double / Imperial IPA
1969,4.0,6.6,Sierra Nevada Ruthless Rye IPA,Rye Beer
153,2.0,10.5,Bell's Expedition Stout,Russian Imperial Stout
3681,4.0,9.0,Imperial Stout,Russian Imperial Stout
4345,3.0,12.0,V-Twelve,Quadrupel (Quad)
3639,4.5,8.0,Hoppe (Imperial Extra Pale Ale),American Double / Imperial IPA
3042,4.5,8.5,Class V Stout,American Double / Imperial Stout
4508,4.0,8.0,Hop Stoopid,American Double / Imperial IPA
4769,2.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
3435,3.0,17.5,Black (黑),American Double / Imperial Stout
3105,4.0,10.7,Brooklyn Black OPS,Russian Imperial Stout
2470,4.0,6.4,Righteous Ale,Rye Beer
296,3.5,5.5,Golden Rye Ale,Rye Beer
2341,4.5,18.2,Tokyo*,American Double / Imperial Stout
4879,4.0,10.6,Heavy Seas - Big DIPA,American Double / Imperial IPA
2134,4.0,9.0,Amargator,American Double / Imperial IPA
2570,5.0,8.0,Citra DIPA,American Double / Imperial IPA
1187,4.5,9.0,Hop Henge Experimental IPA,American Double / Imperial IPA
4945,4.5,11.0,The Abyss,American Double / Imperial Stout
3395,4.0,10.0,Dirac,American Double / Imperial Stout
2203,3.5,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
367,4.0,8.5,Double Daisy Cutter,American Double / Imperial IPA
1273,4.0,9.0,Double Simcoe IPA,American Double / Imperial IPA
691,4.0,8.8,Double Stout,American Double / Imperial Stout
3438,4.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
1034,4.5,10.5,Schlafly Reserve - Imperial Stout,Russian Imperial Stout
1058,4.5,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
3144,4.0,10.2,Barrel-Aged Wake Up Dead,American Double / Imperial Stout
3149,3.5,9.8,Founders Bad Habit Belgian Quad,Quadrupel (Quad)
388,4.5,6.5,Framboise For A Cure,American Wild Ale
3548,3.5,10.0,Hercules Double IPA,American Double / Imperial IPA
2848,3.5,10.0,Boris,American Double / Imperial Stout
4490,4.0,12.0,Schlafly Quadrupel,Quadrupel (Quad)
1987,3.5,10.2,Heaven & Hell,American Double / Imperial Stout
4963,4.5,9.5,Old 21 Imperial IPA,American Double / Imperial IPA
4941,2.5,8.0,Panil Barriquée (Sour Version),Flanders Red Ale
2777,3.5,10.0,Knuckle Sandwich,American Double / Imperial IPA
4196,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
445,4.0,8.0,La Roja - Grand Reserve,American Wild Ale
1807,4.5,9.0,Unfiltered Double Simcoe IPA,American Double / Imperial IPA
3839,4.5,11.5,Hunahpu's Imperial Stout,American Double / Imperial Stout
4821,4.5,7.0,Sunshine,American Wild Ale
2910,4.5,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
4801,3.0,18.0,World Wide Stout,American Double / Imperial Stout
33,3.5,8.0,Heavy Seas - Peg Leg (Imperial Stout),Russian Imperial Stout
4553,4.5,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
2897,3.5,10.0,Snowmageddon,American Double / Imperial Stout
3659,4.5,7.5,Allagash Confluence Ale,American Wild Ale
2547,3.5,8.0,Heavy Seas - Peg Leg (Imperial Stout),Russian Imperial Stout
3754,4.5,9.9,Hawks D.M.s Imperial Stout,Russian Imperial Stout
504,4.0,8.0,Pure Hoppiness,American Double / Imperial IPA
103,4.0,8.2,Sir Hop-a-lot,American Double / Imperial IPA
4409,4.0,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
777,4.0,9.5,Raven's Eye Imperial Stout,Russian Imperial Stout
3247,4.0,10.5,Founders Imperial Stout,Russian Imperial Stout
2955,3.5,9.0,Double Simcoe IPA,American Double / Imperial IPA
3409,4.5,8.1,Terrapin Coffee Oatmeal Imperial Stout,American Double / Imperial Stout
4070,4.5,9.5,Retribution,American Double / Imperial IPA
2490,4.0,9.0,Wild Dog Double Pale Ale,American Double / Imperial IPA
1621,4.5,10.3,Maharaja,American Double / Imperial IPA
399,4.5,8.0,Hop Rod Rye,Rye Beer
2493,4.5,5.0,Broukot Vlasskapelle,Flanders Red Ale
1092,2.5,18.2,Tokyo*,American Double / Imperial Stout
2660,4.5,9.0,Abrasive Ale,American Double / Imperial IPA
4991,3.5,7.8,Millstream Hop2 Double IPA,American Double / Imperial IPA
430,4.5,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
292,4.0,8.0,Cannonball Double IPA,American Double / Imperial IPA
2723,3.5,9.5,I Hardcore You,American Double / Imperial IPA
2983,4.5,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
2026,4.0,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
4782,3.5,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
702,4.5,11.5,Double Dog Double Pale Ale,American Double / Imperial IPA
592,5.0,6.8,Verhaeghe Echte Kriek / Echte Kriekenbier,Flanders Red Ale
2767,4.5,9.2,The People's Pint Imperial Stout,Russian Imperial Stout
2502,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
4526,3.0,8.6,Wild Dog Weizenbock,Weizenbock
1551,2.5,7.9,Brewmaster's Premium Reserve Russian Imperial Stout,Russian Imperial Stout
4053,4.0,7.6,76 Barrel Aged Sour With Cherries,American Wild Ale
954,3.0,10.8,New Holland Night Tripper,American Double / Imperial Stout
1068,4.0,10.0,Santa's Little Helper,Russian Imperial Stout
4479,3.5,11.0,Pliny The Younger,American Double / Imperial IPA
3351,4.0,8.6,Deadlift Imperial IPA,American Double / Imperial IPA
1147,4.0,10.0,Dark Hollow Artisanal Ale,American Double / Imperial Stout
4480,4.0,8.0,Heavy Seas - Peg Leg (Imperial Stout),Russian Imperial Stout
4111,4.5,5.0,Cantillon Iris,Lambic - Unblended
2191,4.5,5.0,Worryin' Ale,Rye Beer
765,4.5,9.0,Great Lakes Blackout Stout,Russian Imperial Stout
4321,4.5,13.0,Bourbon County Brand Vanilla Stout,American Double / Imperial Stout
603,3.5,10.0,The Reverend,Quadrupel (Quad)
2842,4.0,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
4274,3.5,8.5,Russian Gun Imperial Stout,Russian Imperial Stout
3848,4.5,10.0,Hercules Double IPA,American Double / Imperial IPA
4368,3.5,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
1943,2.0,11.5,Marshal Zhukov's Imperial Stout,Russian Imperial Stout
2316,4.5,10.5,Ephraim,American Double / Imperial IPA
109,5.0,7.25,Temptation,American Wild Ale
2087,4.5,8.2,Schneider Aventinus,Weizenbock
3997,3.5,,Michigan Brewing Barrel Aged Russian Imperial Stout,Russian Imperial Stout
1669,4.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
4182,3.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
4830,4.0,9.2,Mach 10,American Double / Imperial IPA
3058,4.0,9.5,Espresso Oak Aged Yeti Imperial Stout,American Double / Imperial Stout
4883,4.0,9.2,471 IPA,American Double / Imperial IPA
4930,4.5,9.4,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
1255,4.0,8.0,Cohoho Imperial IPA,American Double / Imperial IPA
4148,3.0,10.0,Santa's Little Helper,Russian Imperial Stout
4153,4.0,9.8,Smuttynose Imperial Stout (Big Beer Series),Russian Imperial Stout
1985,4.0,12.0,Older Viscosity,American Double / Imperial Stout
4849,3.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
1346,3.5,7.0,Cane & Ebel,Rye Beer
4061,4.5,8.75,Portly Imp,American Double / Imperial Stout
287,4.0,9.0,Stoudt's Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout
1633,4.0,6.0,Duchesse De Bourgogne,Flanders Red Ale
4303,5.0,10.2,Trappist Westvleteren 12,Quadrupel (Quad)
874,4.0,9.0,Hop Henge Experimental IPA,American Double / Imperial IPA
162,4.0,8.2,Maximus,American Double / Imperial IPA
2536,3.5,18.2,Tokyo*,American Double / Imperial Stout
1598,4.0,8.0,Pliny The Elder,American Double / Imperial IPA
2235,4.5,11.7,Vortex II,Russian Imperial Stout
2453,4.0,9.8,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
3711,5.0,10.0,Ivan The Terrible,Russian Imperial Stout
2238,3.5,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
2924,4.5,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
1289,4.5,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
4734,3.5,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
583,4.0,8.5,YuleSmith (Summer),American Double / Imperial IPA
4847,5.0,11.5,Hunahpu's Imperial Stout,American Double / Imperial Stout
814,4.5,7.5,Satin Solstice Imperial Stout,American Double / Imperial Stout
3984,4.5,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
4626,4.5,11.5,Marshal Zhukov's Imperial Stout,Russian Imperial Stout
2998,4.5,12.5,Parabola,Russian Imperial Stout
3889,3.5,6.6,Wild One,American Wild Ale
2360,4.0,10.5,Retribution,American Double / Imperial Stout
4481,4.0,8.5,Hop Wallop,American Double / Imperial IPA
4614,4.0,8.0,Hop Rod Rye,Rye Beer
4995,4.5,8.0,Pliny The Elder,American Double / Imperial IPA
3572,3.5,10.0,Ryan Sullivan's Imperial Stout,Russian Imperial Stout
299,5.0,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
4177,4.0,8.0,Hop Stoopid,American Double / Imperial IPA
2986,5.0,11.0,Pliny The Younger,American Double / Imperial IPA
1343,4.0,9.4,Founders Double Trouble,American Double / Imperial IPA
3353,4.0,8.74,A Little Sumpin' Extra! Ale,American Double / Imperial IPA
453,3.5,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
3157,4.5,7.0,Supplication,American Wild Ale
3266,4.0,8.0,Hop Stoopid,American Double / Imperial IPA
847,5.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
3630,3.5,6.5,Scratch Beer 25 - 2009 (Magical Moustache Rye),Rye Beer
2447,4.0,6.8,Echo,Rye Beer
580,4.0,11.5,Marshal Zhukov's Imperial Stout,Russian Imperial Stout
1915,3.0,10.0,Sea Monster Imperial Stout,American Double / Imperial Stout
4932,4.5,9.0,Thumb Print IIPA,American Double / Imperial IPA
1046,4.5,10.3,Darkness,Russian Imperial Stout
2112,4.0,8.6,Deadlift Imperial IPA,American Double / Imperial IPA
3835,4.0,10.0,Duck-Rabbit Rabid Duck,Russian Imperial Stout
4108,4.0,8.8,Cappuccino Stout,American Double / Imperial Stout
3674,4.5,11.8,Bourbon Barrel Quad (BBQ),Quadrupel (Quad)
3015,3.5,12.5,Bourbon Barrel Aged Flying Buffalo Imperial Stout,Russian Imperial Stout
1114,4.0,9.5,Dreadnaught IPA,American Double / Imperial IPA
3027,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
1314,4.0,9.0,Stoudt's Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout
3462,5.0,10.5,Ten FIDY,Russian Imperial Stout
1687,4.0,9.5,Avery Anniversary Ale - Thirteen,Weizenbock
4878,4.0,8.5,Double Wide I.P.A.,American Double / Imperial IPA
1055,4.5,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
3356,3.0,8.0,Old Heathen Imperial Stout,Russian Imperial Stout
2111,4.5,9.0,Avery Anniversary Ale - Eleven,American Double / Imperial IPA
4757,3.5,9.5,Chocolate Oak Aged Yeti,American Double / Imperial Stout
3796,4.5,9.0,Stoudt's Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout
4708,4.5,9.1,St-Ambroise Stout Impériale Russe,Russian Imperial Stout
2114,4.0,15.0,Dark Lord Imperial Stout,Russian Imperial Stout
2306,4.0,7.5,Barrel Select Batch 1,American Wild Ale
1891,4.0,9.75,I Beat YoU,American Double / Imperial IPA
2583,4.0,9.5,Idjit!,Russian Imperial Stout
653,5.0,6.75,Sanctification,American Wild Ale
1044,2.5,10.0,Stoudt's Double IPA (India Pale Ale),American Double / Imperial IPA
670,3.5,8.2,Maximus,American Double / Imperial IPA
3503,4.0,8.75,Drake's Drakonic Imperial Stout,Russian Imperial Stout
1069,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
2325,4.5,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
909,4.5,10.0,15th Anniversary Wood Aged,American Double / Imperial IPA
3517,3.5,9.0,Fegley's Insidious Imperial Stout,American Double / Imperial Stout
2388,4.5,10.9,Beer Geek Brunch Weasel,American Double / Imperial Stout
2292,3.5,6.9,Allagash Ghoulschip,American Wild Ale
2801,4.0,7.0,Fusion VI,American Double / Imperial IPA
4987,2.5,8.5,Giant Slayer,Russian Imperial Stout
4815,5.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
4694,4.5,13.1,Black Hole (Bourbon Edition),Russian Imperial Stout
2941,2.5,8.5,Terrapin Rye Squared,American Double / Imperial IPA
2252,5.0,9.4,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
2795,4.5,10.3,Darkness,Russian Imperial Stout
577,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
2257,4.0,10.7,Brooklyn Black OPS,Russian Imperial Stout
1003,2.5,10.2,Abstrakt AB:01,Quadrupel (Quad)
1730,4.5,8.1,Double Chocolate Stout,American Double / Imperial Stout
4577,4.0,6.6,Founders Red's Rye PA,Rye Beer
4392,4.0,9.5,Yeti Imperial Stout,Russian Imperial Stout
4976,4.0,18.0,World Wide Stout,American Double / Imperial Stout
4811,4.5,10.2,Imperial Russian Stout,Russian Imperial Stout
1667,4.0,7.68,Avery Anniversary Ale - Fifteen,American Wild Ale
700,5.0,11.0,The Abyss,American Double / Imperial Stout
3665,4.0,8.5,Best Of Beer Camp: Double IPA - Beer Camp #29,American Double / Imperial IPA
1111,4.0,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
3196,4.5,10.0,Burton Baton,American Double / Imperial IPA
4851,2.5,8.0,Sweet Kiss Stout,American Double / Imperial Stout
3573,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
3345,3.5,8.8,Cappuccino Stout,American Double / Imperial Stout
4384,4.0,8.74,A Little Sumpin' Extra! Ale,American Double / Imperial IPA
119,3.5,8.0,Hop Rod Rye,Rye Beer
805,3.5,10.0,Allagash FOUR,Quadrupel (Quad)
3335,4.0,10.4,Hoptimum Double IPA - Beer Camp #19,American Double / Imperial IPA
2374,4.0,11.0,Choklat,American Double / Imperial Stout
2513,5.0,8.0,Hop Stoopid,American Double / Imperial IPA
2370,4.0,5.0,Cantillon Iris,Lambic - Unblended
4014,2.0,12.0,Portsmouth Kate The Great,Russian Imperial Stout
2261,5.0,12.5,Parabola,Russian Imperial Stout
1185,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
2450,4.0,9.5,XS Imperial India Pale Ale,American Double / Imperial IPA
3336,3.5,8.5,Terrapin Rye Squared,American Double / Imperial IPA
803,3.5,10.0,Triple IPA,American Double / Imperial IPA
3542,5.0,7.0,Isabelle Proximus,American Wild Ale
4418,4.0,9.0,Dark Sky Imperial Stout,Russian Imperial Stout
2895,4.0,9.2,471 IPA,American Double / Imperial IPA
4201,4.0,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
4497,4.5,9.5,Imperial Eclipse Stout - Evan Williams Bourbon,American Double / Imperial Stout
2395,3.0,9.4,Founders Double Trouble,American Double / Imperial IPA
4298,3.0,9.1,Sleighor Double IPA,American Double / Imperial IPA
1569,4.5,11.0,The Abyss,American Double / Imperial Stout
904,3.5,8.5,Ølfabrikken 100 Gram India Pale Ale,American Double / Imperial IPA
3192,4.0,9.5,Espresso Oak Aged Yeti Imperial Stout,American Double / Imperial Stout
1277,4.5,10.0,Old Viscosity,American Double / Imperial Stout
597,3.0,10.0,"Rogue Ten Thousand Brew Ale (Brew 10,000)",American Double / Imperial IPA
4499,3.5,9.2,Samuel Adams Imperial Stout,Russian Imperial Stout
3448,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
2375,4.5,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
2956,4.5,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
4144,4.0,10.5,Ten FIDY,Russian Imperial Stout
882,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
1728,4.5,6.0,La Folie,Flanders Red Ale
657,4.0,8.2,Schneider-Brooklyner Hopfen-Weisse,Weizenbock
524,4.0,9.3,W'11 (KGB Imperial Stout),Russian Imperial Stout
1962,3.5,8.5,YuleSmith (Summer),American Double / Imperial IPA
4570,2.5,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
4689,3.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
4396,4.0,10.0,The Reverend,Quadrupel (Quad)
3577,2.5,10.0,Burton Baton,American Double / Imperial IPA
4939,4.0,8.2,Schneider Aventinus,Weizenbock
773,4.5,10.0,Hop Dam Triple IPA,American Double / Imperial IPA
2914,3.5,9.7,Left Coast Hop Juice,American Double / Imperial IPA
2994,3.5,8.75,Ale To The Chief,American Double / Imperial IPA
3716,4.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
1210,4.5,9.4,Founders Double Trouble,American Double / Imperial IPA
2649,1.0,11.5,Marshal Zhukov's Imperial Stout - Brandy Barrel Aged,Russian Imperial Stout
3470,5.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
2885,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
3904,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
3607,4.5,8.8,Gandhi-Bot Double IPA,American Double / Imperial IPA
1926,4.0,7.0,Nils Oscar Imperial Stout,Russian Imperial Stout
3565,3.0,7.5,Bell's Java Stout,American Double / Imperial Stout
1391,3.5,10.3,Maharaja,American Double / Imperial IPA
3174,4.0,7.0,Zoetzuur Flemish Ale,Flanders Red Ale
2032,2.5,7.5,Stout Impérial,Russian Imperial Stout
3263,4.5,10.3,Darkness,Russian Imperial Stout
4105,4.0,10.5,Bell's Expedition Stout,Russian Imperial Stout
1041,3.5,11.0,Imperial Stout,Russian Imperial Stout
642,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
2009,4.0,9.0,Red God IPA,American Double / Imperial IPA
282,3.5,7.0,Blue Dot Double India Pale Ale,American Double / Imperial IPA
3632,3.5,18.0,120 Minute IPA,American Double / Imperial IPA
3975,4.0,9.1,Storm King Stout,Russian Imperial Stout
4311,4.0,10.5,Ten FIDY,Russian Imperial Stout
2967,4.0,8.5,Berkshire Russian Imperial Stout,Russian Imperial Stout
4556,3.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
1878,3.5,7.3,Hopwired IPA,American Double / Imperial IPA
2782,3.5,9.5,Chocolate Oak Aged Yeti,American Double / Imperial Stout
2584,4.5,6.0,Armand'4 Oude Geuze Lente (Spring),Gueuze
346,3.5,9.7,Dark Truth Stout,American Double / Imperial Stout
1933,3.0,9.0,Hop Warrior,American Double / Imperial IPA
3017,4.0,10.0,BrewDog Paradox Grain (Batch 013) - Port Dundas 1966,American Double / Imperial Stout
2901,4.0,9.0,Imperial Stout,Russian Imperial Stout
213,3.5,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
1140,4.5,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
4249,2.5,11.7,Eleven,American Double / Imperial IPA
3150,4.0,8.5,Double Daisy Cutter,American Double / Imperial IPA
1453,3.5,10.4,Hoptimum Double IPA - Beer Camp #19,American Double / Imperial IPA
2308,4.0,10.0,Burton Baton,American Double / Imperial IPA
3603,4.0,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
4136,3.0,10.0,Pannepot,Quadrupel (Quad)
3727,3.5,13.1,Black Hole,Russian Imperial Stout
1615,4.0,10.5,Ten FIDY,Russian Imperial Stout
4992,3.5,7.8,Slipknot Imperial IPA (Brewmaster Reserve),American Double / Imperial IPA
4996,4.5,9.8,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
2136,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
1734,4.0,10.0,Robert Johnson's Hellhound On My Ale,American Double / Imperial IPA
3300,4.5,8.7,Hop E Soul,American Double / Imperial IPA
767,4.0,6.7,Rapture,American Wild Ale
1052,4.0,8.41,Cascade Cuvée Du Jongleur,American Wild Ale
4666,3.0,6.0,Repo Man,Rye Beer
1282,2.5,10.0,GUBNA Imperial IPA,American Double / Imperial IPA
2630,4.0,7.0,Supplication,American Wild Ale
1900,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
783,4.0,11.0,Partridge In A Pear Tree,Quadrupel (Quad)
4394,2.5,11.5,Double Dog Double Pale Ale,American Double / Imperial IPA
4813,4.0,10.0,Burton Baton,American Double / Imperial IPA
4838,4.5,9.5,Chocolate Oak Aged Yeti,American Double / Imperial Stout
3406,3.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
164,4.0,9.1,Portsmouth Imperial IPA,American Double / Imperial IPA
172,4.0,9.5,Double Daddy Imperial India Pale Ale,American Double / Imperial IPA
1568,5.0,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
2296,2.0,9.0,Hoptimus Prime,American Double / Imperial IPA
868,4.5,,Rye Hop,Rye Beer
2129,4.5,8.2,Maximus,American Double / Imperial IPA
4845,4.0,18.2,Black Tuesday,American Double / Imperial Stout
4600,4.5,6.0,Oude Gueuze,Gueuze
1350,4.5,8.0,Old Heathen Imperial Stout,Russian Imperial Stout
1441,4.0,8.0,Heavy Seas - Peg Leg (Imperial Stout),Russian Imperial Stout
959,4.5,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
990,4.5,12.0,AleSmith Speedway Stout - Barrel Aged,American Double / Imperial Stout
976,2.5,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
538,4.5,18.0,World Wide Stout,American Double / Imperial Stout
3567,3.0,9.5,Allagash Interlude,American Wild Ale
2403,3.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
2703,4.0,8.0,Old Heathen Imperial Stout,Russian Imperial Stout
2627,4.0,10.5,The Sixth Glass,Quadrupel (Quad)
4373,3.5,18.0,120 Minute IPA,American Double / Imperial IPA
762,3.5,5.6,Mild Winter,Rye Beer
4362,4.5,11.0,Choklat,American Double / Imperial Stout
920,4.0,8.0,Hoptopia,American Double / Imperial IPA
2958,4.5,6.8,Echo,Rye Beer
872,4.0,12.0,AleSmith Speedway Stout - Barrel Aged,American Double / Imperial Stout
4308,4.5,,Belle Vue Gueuze Ph. Vandenstock,Gueuze
2575,4.0,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
2858,4.5,10.5,Ephraim,American Double / Imperial IPA
3595,4.0,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
4977,4.0,7.0,Slam Dunkel,Weizenbock
3599,4.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
2907,4.0,5.0,Worryin' Ale,Rye Beer
4816,4.5,10.0,Burton Baton,American Double / Imperial IPA
1626,4.5,,Unplugged Imperial Stout,Russian Imperial Stout
4579,2.5,10.4,Left Hand Imperial Stout,Russian Imperial Stout
2569,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
735,4.0,8.65,Brabant,American Wild Ale
19,4.0,9.0,Ølfabrikken Islay Cask Stout,Russian Imperial Stout
684,3.0,10.0,Allagash FOUR,Quadrupel (Quad)
2716,4.5,8.2,Schneider Aventinus,Weizenbock
2791,5.0,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
4601,4.0,8.8,Cappuccino Stout,American Double / Imperial Stout
3225,3.5,18.4,XXX Warlock Double Imperial Stout,American Double / Imperial Stout
1912,4.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
1689,4.0,8.0,Hop Rod Rye,Rye Beer
205,3.5,10.0,Burton Baton,American Double / Imperial IPA
1751,4.0,6.0,Oud Beersel Oude Geuze Vieille,Gueuze
4310,4.0,9.5,Hop Monster,American Double / Imperial IPA
547,4.5,9.7,Hop Crisis,American Double / Imperial IPA
2004,4.0,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
2839,3.5,9.0,Old Habit,Rye Beer
3742,4.5,10.0,Pannepot Grand Reserva,Quadrupel (Quad)
3684,5.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
3124,4.5,11.7,Night Stalker,American Double / Imperial Stout
2906,4.5,8.5,Peruvian Morning,American Double / Imperial Stout
2686,4.5,9.1,Great Lakes Lake Erie Monster,American Double / Imperial IPA
59,4.5,8.75,Drake's Drakonic Imperial Stout,Russian Imperial Stout
4424,5.0,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
4695,5.0,10.0,Knuckle Sandwich,American Double / Imperial IPA
3509,3.5,8.5,Dreamin' Double IPA,American Double / Imperial IPA
382,4.0,5.0,Cantillon Lambic,Lambic - Unblended
3301,4.0,9.7,Hop Crisis,American Double / Imperial IPA
2644,5.0,8.0,Pliny The Elder,American Double / Imperial IPA
2287,4.0,18.0,World Wide Stout,American Double / Imperial Stout
4651,4.0,6.5,Askew,American Wild Ale
2197,3.0,11.0,Choklat,American Double / Imperial Stout
1138,4.0,7.2,LongShot Weizenbock,Weizenbock
3704,3.5,18.0,Kuhnhenn Solar Eclipse,Russian Imperial Stout
1383,2.5,6.0,Moaten,Flanders Red Ale
4349,4.0,9.2,471 IPA,American Double / Imperial IPA
1497,4.0,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
3100,4.5,9.1,Storm King Stout,Russian Imperial Stout
3175,4.0,11.0,Imperial Stout,Russian Imperial Stout
2500,4.5,26.0,Black Damnation V - Double Black,American Double / Imperial Stout
3227,4.0,7.2,La Roja,American Wild Ale
4080,4.5,8.6,Boon Oude Geuze Mariage Parfait Single Cask #52,Gueuze
4008,3.5,15.0,Black Magick,American Double / Imperial Stout
233,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
1130,4.0,8.8,Tricerahops Double IPA,American Double / Imperial IPA
2130,4.0,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
